serial,date_time,site_name,posa_continent,user_location_country,user_location_region,user_location_city,orig_destination_distance,user_id,is_mobile,is_package,channel,srch_ci,srch_co,srch_adults_cnt,srch_children_cnt,srch_rm_cnt,srch_destination_id,srch_destination_type_id,is_booking,cnt,hotel_continent,hotel_country,hotel_market,hotel_cluster
29812374,1405118425,2,3,66,324,17986,175,127058,0,0,9,1406246400,1406851200,2,0,1,26424,1,1,1,2,50,496,90
21182498,1401750435,2,3,66,294,15422,312,175209,1,0,5,1406851200,1407024000,2,0,1,8277,1,0,1,2,50,412,25
27548871,1382544726,2,3,66,442,46296,1072,194798,0,0,0,1383436800,1383782400,1,0,1,8250,1,0,2,2,50,628,54
20249790,1405849623,13,1,46,171,20348,4912,950686,0,0,9,1416614400,1417219200,2,0,1,25431,6,0,1,2,50,700,14
19621129,1406817091,2,3,66,337,43087,-1,330031,0,1,5,1409011200,1409529600,2,0,1,8260,1,0,1,2,50,701,76
3479668,1360070062,30,4,195,548,56440,-1,619844,0,0,9,1367884800,1368230400,2,0,1,8625,6,0,1,6,70,19,33
35292573,1400868093,37,1,69,1011,24804,-1,785331,0,0,0,1401408000,1401580800,2,0,1,8253,1,0,3,6,70,19,97
18994052,1396223987,23,1,1,395,29254,1249,1052397,1,0,0,1408060800,1408233600,2,0,1,8269,1,0,1,6,11,26,21
1597790,1418837860,2,3,66,331,15294,243,253349,0,1,9,1420243200,1420502400,1,0,1,12177,6,0,1,2,50,350,4
10708427,1398179825,37,1,69,626,38124,-1,385417,0,1,9,1415750400,1416009600,2,0,1,8238,1,0,1,6,31,155,9
27260156,1409311306,37,1,69,761,41949,-1,593022,0,1,9,1427414400,1428624000,2,0,1,8268,1,0,1,2,50,682,92
24786838,1410969238,2,3,66,337,51661,-1,108158,0,0,2,1419552000,1419724800,3,0,1,25736,1,0,1,2,50,522,39
34317539,1362849683,2,3,66,174,32001,212,889471,0,0,9,1375401600,1375574400,2,2,1,24289,6,0,1,2,50,361,41
32098855,1406284532,2,3,66,321,47535,1582,88209,0,0,5,1412467200,1412640000,4,0,2,12269,6,0,1,2,50,1230,69
30480253,1391006523,2,3,66,174,39381,6309,648470,1,0,0,1394582400,1394668800,2,0,1,45030,1,0,1,3,99,1198,85
20844199,1402506339,2,3,66,348,48862,98,295803,0,0,9,1404259200,1404345600,4,0,2,11569,1,0,1,2,50,623,79
10728829,1417608151,2,3,51,41,14231,-1,453716,0,0,2,1417996800,1418169600,3,1,1,44249,8,0,1,4,51,1509,28
8554664,1412171020,17,1,133,20,48773,-1,1115864,0,0,1,1413244800,1413849600,2,0,1,19154,6,0,1,6,77,6,38
25847332,1414524624,2,3,19,38,47318,-1,26720,1,0,9,1420243200,1420416000,7,2,3,8830,1,0,1,2,50,650,38
16092173,1411494761,8,4,77,824,15015,1,748788,0,0,0,1418774400,1418947200,2,2,1,8286,1,0,1,0,63,1258,68
3247889,1364396188,2,3,66,174,9444,5616,15403,0,0,5,1369958400,1370304000,2,0,1,8234,1,1,1,6,7,8,70
32507481,1359768601,24,2,3,64,9448,-1,22917,0,0,7,1360195200,1360540800,1,0,1,8747,1,0,3,3,106,107,99
17023927,1375290879,24,2,3,50,5703,-1,721918,0,0,9,1377648000,1377734400,2,0,1,20113,6,0,5,3,5,1701,78
4624122,1389183317,13,1,46,171,43387,5768,1160691,0,0,9,1390262400,1390348800,2,0,1,8279,1,0,1,2,50,1230,83
32903488,1382029719,18,2,69,761,41949,-1,1181325,0,0,9,1388102400,1388275200,2,0,1,8822,1,0,1,3,130,91,20
7747196,1395662177,2,3,66,220,775,104,1093288,0,0,9,1395964800,1396137600,4,0,1,8268,1,0,1,2,50,682,90
8783240,1409496750,37,1,69,591,28089,-1,631129,0,1,9,1413763200,1414108800,2,1,1,9927,1,0,1,6,170,11,30
17934335,1362482454,11,3,205,385,26043,2797,676879,0,0,1,1369699200,1370390400,1,1,1,8253,1,0,1,6,70,19,30
4653009,1378681053,34,3,205,354,53713,1606,17305,1,1,9,1387411200,1387843200,2,0,1,8791,1,0,2,4,8,110,66
12106612,1410638414,2,3,66,352,30279,1187,851836,0,1,9,1421193600,1421452800,1,0,1,8791,1,0,1,4,8,110,65
16825574,1409697604,2,3,66,258,40527,-1,231508,0,1,9,1412812800,1412985600,2,0,1,8250,1,0,4,2,50,628,1
33897063,1366714252,2,3,66,337,6988,6833,678466,0,0,9,1367798400,1367884800,2,0,1,8221,1,0,5,3,99,47,46
34013676,1369580967,2,3,66,346,31371,968,1071092,1,1,9,1372204800,1372550400,2,0,1,8824,1,0,1,4,8,118,65
10435000,1404220241,2,3,66,220,56137,884,542792,0,1,9,1409184000,1409443200,2,0,1,8291,1,0,1,2,50,191,59
21306132,1412007816,2,3,66,348,48744,249,571678,0,0,2,1413158400,1413244800,2,0,1,17841,4,0,1,2,50,697,33
4146119,1408308245,2,3,66,174,18037,623,1149653,0,0,1,1409270400,1409443200,2,0,1,8272,1,0,1,2,50,659,73
4029246,1404383115,2,3,66,447,902,424,824483,0,0,0,1405296000,1406073600,2,0,2,23293,6,1,1,2,50,633,54
20682436,1408376824,26,0,215,654,13111,-1,1024512,1,0,0,1409097600,1409356800,2,0,1,8250,1,0,1,2,50,628,51
17990353,1377690934,2,3,66,174,9821,26,802222,0,0,9,1377734400,1377820800,2,0,1,59949,3,0,1,2,50,368,16
1995668,1371134140,24,2,3,57,28131,-1,214897,0,0,5,1372896000,1373328000,4,0,3,8800,1,0,5,6,144,15,28
7650080,1394626090,2,3,66,220,2086,1096,794322,0,0,0,1400544000,1400716800,2,0,1,13419,4,0,1,2,50,675,68
29215061,1418654879,2,3,66,153,20706,342,1028053,0,0,4,1419811200,1420156800,2,2,1,12132,1,1,1,2,50,366,32
9401281,1413111956,2,3,66,174,34716,906,339674,1,1,9,1414195200,1414540800,2,0,1,8824,1,0,2,4,8,118,66
6270636,1387650283,2,3,66,174,16634,5361,630391,0,0,9,1388361600,1388448000,2,0,1,12618,5,0,1,6,70,19,9
11250955,1377646643,2,3,66,462,40508,2724,63138,0,0,9,1378771200,1378944000,2,1,1,28514,6,0,1,2,50,1457,84
3032002,1387835750,2,3,215,610,12976,-1,658716,0,0,5,1388361600,1388620800,2,0,1,23798,6,0,2,2,50,662,5
25070060,1377700274,11,3,205,155,14703,2089,1058080,0,0,9,1379548800,1379635200,2,0,1,26022,6,0,1,2,198,397,68
27154612,1372157291,2,3,66,315,30771,-1,295827,0,0,9,1372291200,1372377600,2,1,1,11975,1,0,1,2,50,1507,77
27264175,1383514156,2,3,66,448,30687,412,604929,0,0,9,1384387200,1384905600,2,0,1,8223,1,0,1,2,50,690,4
15016111,1409923428,2,3,69,627,11254,-1,281801,0,0,9,1414886400,1415318400,2,0,1,11917,1,0,1,0,140,59,92
18157372,1413654868,11,3,205,135,36086,277,24428,0,0,9,1416960000,1417219200,2,0,1,613,1,0,1,2,50,1654,16
7627576,1419928692,2,3,66,448,8978,256,732553,0,0,2,1433116800,1433548800,3,2,1,11319,1,0,1,2,50,681,50
11655843,1404392499,2,3,66,462,49272,202,395191,1,0,9,1404950400,1405296000,1,0,1,23401,6,0,1,2,50,1179,47
26073390,1377526816,11,3,205,354,25315,345,755139,0,0,5,1377907200,1377993600,2,2,1,8267,1,0,1,2,50,676,4
29042746,1417972738,24,2,3,64,12576,-1,573909,0,0,9,1438473600,1438732800,2,0,1,50701,6,0,1,6,4,151,62
29934200,1367942200,8,4,77,977,43726,5406,456416,0,0,9,1383523200,1384041600,2,1,1,21222,1,0,2,3,152,73,27
28533277,1362242538,2,3,66,348,26948,3824,448579,1,0,3,1382572800,1383350400,2,0,1,8234,1,0,1,6,7,8,41
2714205,1360937088,2,3,66,442,10654,-1,996452,0,0,9,1360972800,1361145600,1,0,1,8266,1,0,1,2,50,411,97
28155197,1368871041,2,3,66,363,19294,2195,639572,0,0,9,1371945600,1372291200,2,2,1,8250,1,0,3,2,50,628,88
37564987,1396436231,2,3,66,442,9891,1046,860976,0,1,9,1403136000,1403568000,2,0,1,11938,1,0,1,4,8,126,98
2007341,1375728485,2,3,230,395,36062,-1,243958,0,0,9,1389052800,1389916800,2,2,1,8791,1,0,2,4,8,110,96
16313255,1404889717,2,3,66,337,11887,2567,131796,0,0,2,1411689600,1412121600,2,0,1,8834,1,0,3,2,50,355,32
13912289,1406225247,17,1,133,20,42228,-1,733797,0,0,9,1408320000,1408492800,1,0,1,8253,1,0,1,6,70,19,68
22030759,1402672280,2,3,66,220,49740,-1,646888,1,0,9,1403136000,1403308800,2,0,1,26809,1,0,1,2,50,1641,43
24719613,1384267076,37,1,69,993,51038,-1,1057641,0,0,9,1400112000,1400544000,4,0,2,1556,1,0,1,5,100,1474,58
13896206,1410886031,2,3,66,318,14764,653,678295,0,0,6,1414022400,1414281600,2,0,1,8267,1,0,1,2,50,675,70
29643106,1390800531,2,3,23,48,4924,-1,920030,0,0,9,1394409600,1394668800,2,1,1,8279,1,1,1,2,50,1230,83
6702655,1370291379,2,3,66,442,28620,357,549124,0,0,2,1371168000,1371340800,2,0,1,672,3,0,1,2,50,1144,76
26886955,1408298794,2,3,66,462,14829,2644,727458,0,1,5,1421884800,1422576000,2,0,1,12224,6,0,2,2,50,213,84
22918542,1405332146,2,3,215,872,23836,-1,324728,0,0,9,1405728000,1407801600,2,2,2,12233,6,0,3,2,50,675,56
26292213,1392549436,2,3,66,337,53595,-1,175640,0,0,9,1392595200,1392681600,2,0,1,8288,1,0,1,2,198,399,95
14091674,1411166337,11,3,205,155,22091,296,51498,0,0,3,1411948800,1412035200,2,0,1,44354,1,1,1,2,198,1668,10
26497164,1384438314,2,3,66,220,35388,577,782087,0,0,1,1384732800,1384905600,2,0,1,8216,1,0,1,2,50,350,69
24661248,1405889446,2,3,66,174,24103,366,870420,0,0,9,1406678400,1406937600,2,0,1,8272,1,0,1,2,50,659,34
3331957,1366564509,2,3,66,220,38784,200,230431,0,0,9,1367020800,1367107200,2,0,1,19522,1,1,1,2,50,485,42
6570379,1392992402,2,3,66,174,42858,6017,216121,0,0,1,1403395200,1403568000,2,0,1,15304,1,0,1,6,105,919,43
10364679,1412595916,2,3,66,220,48436,28,278471,0,0,0,1412726400,1412812800,2,0,1,15093,1,0,1,2,50,679,6
9560293,1383470897,2,3,66,442,46296,3,884805,0,0,9,1384473600,1384646400,4,0,2,12261,6,0,1,2,50,412,9
8689180,1411755810,2,3,66,220,23261,4732,314424,0,1,9,1424217600,1424649600,1,0,1,8856,1,0,1,2,50,636,0
7498343,1417422922,2,3,66,153,20706,1221,346859,0,0,2,1432339200,1432425600,2,0,1,8288,1,0,3,2,198,399,42
27740173,1397913117,2,3,66,226,9427,7644,715055,0,1,2,1415923200,1416528000,2,0,1,8818,1,0,1,3,99,88,81
18123937,1409953711,24,2,3,50,5703,-1,1170031,0,1,1,1420761600,1421020800,1,0,1,468,1,0,1,3,48,153,76
34487815,1394054802,8,4,77,824,46662,-1,260010,0,0,9,1406505600,1406764800,2,0,1,8285,1,0,3,6,21,32,33
7920117,1381739189,2,3,66,346,31371,8159,335764,0,0,9,1385769600,1386633600,2,0,1,468,1,0,1,3,48,153,38
5426694,1365493912,2,3,231,48,2982,-1,805475,0,0,9,1366416000,1366502400,7,1,4,8230,1,0,1,2,50,637,18
31589415,1367341650,23,1,1,366,25623,527,1179359,0,0,0,1372982400,1373414400,1,0,1,22470,6,0,4,6,105,918,82
19846691,1369848493,2,3,66,352,13586,1309,990117,0,0,1,1377907200,1378080000,2,0,1,8267,1,0,2,2,50,676,48
10216130,1386420334,2,3,66,174,1786,81,904483,0,0,9,1388361600,1388448000,4,1,2,12265,6,0,2,2,50,368,14
23649402,1368448476,2,3,66,174,24103,826,654985,0,0,9,1371340800,1371427200,2,2,1,42604,1,0,3,2,50,673,17
14300077,1412343909,11,3,205,354,2433,-1,679391,0,0,9,1413244800,1413331200,2,0,1,26022,6,0,2,2,198,397,9
21189265,1410631374,37,1,69,1011,5857,-1,196764,0,1,1,1427846400,1428105600,2,0,1,8746,1,0,1,6,105,29,82
475374,1398252788,2,3,66,174,16634,2414,440606,0,1,0,1415145600,1415577600,2,0,1,8859,1,0,1,2,50,212,73
3101803,1400820546,2,3,66,363,50636,136,847724,0,0,9,1402876800,1403308800,2,1,1,24312,1,0,1,2,50,569,10
35768822,1398275072,2,3,66,442,35390,821,164084,0,0,9,1405382400,1405814400,2,1,1,11938,1,0,1,4,8,126,25
17180180,1377607667,24,2,3,49,53800,-1,1153808,0,0,1,1383350400,1383523200,1,0,1,8221,1,0,1,3,99,47,62
17485578,1373123112,40,3,66,321,42936,-1,711967,0,0,9,1376179200,1376265600,2,0,1,44374,1,1,1,2,50,1653,47
31025221,1417158109,2,3,66,442,29981,1243,865028,1,1,0,1434585600,1434844800,3,0,1,8250,1,0,1,2,50,628,54
24405667,1419011089,2,3,66,348,21338,-1,1106080,0,0,9,1423872000,1424476800,2,3,2,28057,6,0,6,2,50,669,58
28495831,1415773048,2,3,149,290,33116,-1,336008,0,0,2,1418169600,1418256000,2,0,1,20225,6,0,1,3,182,46,59
10814501,1396308582,2,3,66,153,20706,102,809883,0,0,9,1396483200,1396569600,2,0,1,11998,1,0,1,2,50,670,34
10703086,1382975984,11,3,205,343,26482,125,365664,0,0,9,1383004800,1383091200,1,0,1,26272,6,0,1,2,198,975,99
7917397,1410136501,2,3,66,351,9278,5090,327536,0,0,9,1413504000,1413676800,2,1,1,1467,3,0,1,6,206,2110,29
31676489,1362828910,2,3,66,448,18390,861,190316,0,0,9,1362787200,1362873600,1,0,1,1066,1,0,9,2,50,540,47
34189857,1416767216,2,3,66,442,28620,11,435805,0,0,9,1419292800,1419724800,4,0,2,8218,1,0,1,2,50,743,41
31873835,1410683043,2,3,66,254,33113,4799,707309,0,0,1,1425686400,1425772800,3,0,1,21457,6,0,1,6,107,36,29
12385844,1372697676,2,3,66,448,26592,3754,642886,0,1,3,1387670400,1387670400,3,2,1,8253,1,0,1,6,70,19,69
3866361,1386303301,2,3,66,363,2495,2261,402485,0,0,9,1396224000,1396396800,2,0,1,8279,1,0,1,2,50,1230,10
20271513,1417263666,25,2,23,48,4924,-1,1018484,0,0,5,1419379200,1419552000,2,0,1,20408,1,0,1,3,82,228,36
7369052,1412439290,2,3,66,153,20706,6160,6491,0,0,0,1413072000,1413244800,2,0,1,8746,1,0,1,6,105,29,99
33706882,1372189802,2,3,66,184,2037,5689,46662,0,0,1,1378339200,1378684800,1,0,1,3348,3,0,1,6,20,2104,86
12727986,1401127431,2,3,66,174,30495,212,609053,0,0,9,1402790400,1402963200,2,2,1,8250,1,0,1,2,50,628,1
8218826,1395587984,2,3,66,174,26232,290,32543,0,1,9,1402617600,1402790400,1,0,1,24300,6,0,1,2,50,369,89
36673783,1413852732,24,2,3,50,5703,-1,33271,0,0,2,1414022400,1414108800,2,0,1,48157,6,0,2,3,126,232,99
13722067,1415306983,2,3,66,325,32561,462,141224,0,0,9,1416009600,1416268800,2,0,1,12195,6,0,1,2,50,656,18
37360161,1404619638,2,3,66,363,1990,110,128901,0,0,2,1405728000,1405900800,2,0,1,8291,1,0,1,2,50,191,95
7684135,1414496243,11,3,205,354,25315,358,896385,0,0,9,1436572800,1436832000,2,1,1,8291,1,0,3,2,50,191,72
10776593,1418816305,8,4,77,824,15015,4686,643330,0,0,5,1419552000,1419724800,2,0,2,8220,1,1,1,3,182,46,64
25672937,1393610040,2,3,217,0,51914,-1,679169,0,1,1,1400976000,1402185600,1,0,1,12654,5,1,1,2,50,682,23
4054634,1374257581,2,3,66,314,2725,1621,904839,0,0,0,1377993600,1378512000,2,0,1,12257,6,0,1,4,51,1509,0
24983487,1378062076,2,3,66,153,25334,264,804224,0,0,9,1380844800,1380931200,2,0,1,23249,6,0,1,2,50,628,54
23775752,1404834887,2,3,66,174,11491,33,1118459,0,0,2,1412294400,1412380800,2,2,1,24690,6,0,1,2,50,1241,28
2181035,1383665370,2,3,66,348,5757,292,741971,0,0,9,1387497600,1387584000,1,0,1,11928,6,0,1,2,50,191,91
17671765,1413135040,2,3,66,184,30225,1804,1187242,0,1,9,1419897600,1420329600,2,0,1,8791,1,0,1,4,8,110,52
34061623,1415272245,24,2,3,38,10474,-1,17839,0,0,0,1416873600,1416960000,1,0,1,23507,6,1,1,6,70,19,59
17065063,1380544026,2,3,66,220,55378,-1,827452,0,0,1,1380499200,1380672000,2,0,1,17672,6,1,1,2,50,682,0
820753,1397568125,21,1,141,14,8978,-1,320393,1,1,0,1403913600,1404950400,2,0,1,19994,6,0,1,6,77,1422,62
17395579,1375302207,11,3,205,135,36086,1243,490355,0,0,9,1375747200,1376006400,2,1,1,8278,1,0,2,2,50,368,73
7776332,1407097579,13,1,46,336,16339,4737,1173790,0,0,7,1415404800,1415577600,2,0,1,11353,1,0,1,2,50,699,10
8510214,1401930377,2,3,1,401,32845,380,956195,0,0,3,1404432000,1404777600,4,0,2,52825,6,0,1,6,204,1767,30
537468,1412710684,2,3,66,174,5938,5486,639547,0,0,0,1416614400,1417305600,2,0,1,53533,3,0,1,6,70,19,98
30215401,1419207293,24,2,3,51,41641,-1,1180534,0,0,9,1425081600,1425168000,2,2,1,8744,1,0,1,3,106,108,22
34819695,1413127155,2,3,66,448,46937,221,239248,0,0,9,1413158400,1413244800,4,0,2,26499,6,0,3,2,50,1519,68
27378820,1409243628,11,3,205,354,21728,3335,923562,0,0,9,1413590400,1414195200,1,0,1,8253,1,0,1,6,70,19,73
35484722,1362638426,2,3,66,318,22418,3784,296086,0,0,0,1364947200,1365552000,1,0,1,23481,6,0,1,6,70,19,64
26439135,1419363243,2,3,66,220,40105,8,615672,0,0,9,1419379200,1420156800,1,0,1,11621,1,0,1,2,50,703,39
12610611,1413665286,18,2,119,0,27731,-1,198222,0,1,9,1414627200,1414886400,2,0,1,8220,1,0,1,3,182,46,29
12155840,1388744438,2,3,66,442,20857,1330,1011309,0,0,9,1394668800,1395187200,2,0,1,45326,6,0,1,2,50,675,91
27088615,1416796884,2,3,66,174,51742,5797,107228,0,0,0,1429574400,1429747200,2,0,1,43915,3,0,1,6,144,1371,30
34006421,1387108435,2,3,58,50,47668,-1,1043253,0,0,9,1389225600,1389484800,1,0,1,8250,1,0,1,2,50,628,88
21171733,1417883540,2,3,66,462,44851,1020,135318,0,0,5,1421539200,1421712000,2,0,1,16984,5,0,1,2,50,1634,33
8692807,1370383181,37,1,69,674,24894,-1,324077,1,1,9,1377216000,1377648000,2,0,1,8267,1,0,1,2,50,676,72
7753119,1394818614,2,3,66,293,28560,584,1110776,1,1,3,1397001600,1397433600,2,0,1,28505,6,0,1,2,50,558,72
26773257,1418847786,10,0,182,416,32100,4103,399430,0,0,9,1421366400,1421971200,2,1,1,8791,1,0,1,4,8,110,52
12861350,1386592960,2,3,66,220,3781,1085,1034009,0,1,9,1388275200,1388793600,2,0,1,8826,1,0,1,4,47,1501,37
20911352,1390879856,2,3,66,351,36508,1762,509732,0,1,9,1396051200,1396310400,2,0,1,8250,1,0,1,2,50,628,1
32188530,1367861842,2,3,66,346,31371,208,325923,0,0,0,1367884800,1368403200,1,0,1,17833,1,0,1,2,50,368,48
35619749,1380653303,34,3,205,343,37594,560,812929,1,0,9,1410912000,1411344000,4,0,1,12950,5,0,1,2,198,394,83
25783444,1417601744,15,1,55,12,40448,-1,1029367,0,0,5,1425427200,1425945600,2,0,1,1795,1,0,1,3,99,1312,67
34496134,1402906104,2,3,23,48,4924,-1,293410,1,0,9,1406073600,1406419200,2,0,1,6305,1,0,1,3,106,136,92
24933992,1410204394,2,3,66,174,26232,1,619147,0,1,9,1413763200,1414022400,1,0,1,12826,5,1,1,2,50,1230,56
34508790,1390924777,2,3,66,174,5559,6630,332832,0,0,4,1396137600,1396656000,2,0,1,8351,6,0,2,4,196,2027,64
11751807,1360761540,11,3,205,385,46963,399,779885,0,0,4,1361318400,1361404800,3,1,3,8271,1,0,2,2,50,696,25
10136270,1418554182,2,3,66,311,10728,91,607541,0,0,9,1419984000,1420070400,1,0,1,27819,6,0,1,2,50,690,21
2354179,1378507723,24,2,3,65,55380,-1,4541,0,0,1,1382140800,1382313600,2,2,1,12175,6,0,2,2,50,366,16
22419040,1411150645,2,3,66,220,49937,2058,862059,0,1,2,1415923200,1416268800,2,0,1,8250,1,0,2,2,50,628,54
3187156,1419347639,2,3,66,442,76,757,1064946,0,0,9,1419465600,1419724800,2,0,1,11989,1,0,1,2,50,511,91
685809,1389615728,11,3,205,385,46963,0,1077382,0,0,9,1390176000,1390435200,2,0,2,8262,1,0,6,2,198,384,28
18130439,1363114222,24,2,3,51,18219,-1,1180506,0,0,0,1366243200,1366329600,1,0,1,8803,1,0,3,3,151,69,61
37497040,1395503028,2,3,66,363,12841,154,606228,0,0,9,1397174400,1397347200,4,0,1,8271,1,0,2,2,50,696,68
21388285,1412076380,2,3,66,348,48755,301,844175,0,0,1,1451088000,1451260800,3,3,2,26232,6,0,4,2,198,384,68
12031427,1415457014,37,1,69,1010,15905,-1,575627,0,0,9,1417910400,1417996800,2,0,1,22070,6,0,1,6,46,236,58
32487626,1411403863,28,1,68,480,22836,-1,1188624,0,0,9,1411430400,1411516800,2,1,1,8745,1,0,1,6,204,27,64
10677101,1414592270,2,3,103,45,38784,-1,276140,0,1,9,1416268800,1416614400,1,0,1,8260,1,1,1,2,50,701,21
27300305,1414029885,37,1,69,826,48105,-1,699385,1,1,9,1424995200,1425254400,2,0,1,8267,1,0,4,2,50,675,69
14222933,1418867595,2,3,48,241,56065,-1,438357,0,0,2,1422748800,1422921600,2,0,1,11860,1,0,1,3,0,798,35
35366621,1378836904,2,3,66,435,14344,-1,1044150,1,0,0,1378944000,1379289600,2,0,2,49530,4,0,1,2,50,624,59
36124204,1374780077,34,3,205,354,50386,65,375687,0,0,9,1375574400,1375660800,2,1,1,5081,3,0,1,2,198,1590,31
26080183,1404657868,2,3,66,184,15359,4248,775432,0,1,9,1407024000,1407110400,3,0,1,12441,5,0,1,4,93,2085,81
32930413,1382903076,24,2,70,47,14566,-1,41529,1,0,9,1385942400,1386115200,4,0,1,635,1,0,1,3,162,1039,36
11756797,1373709326,2,3,66,363,51253,1064,794788,0,0,9,1375315200,1375488000,2,0,1,44045,3,0,1,2,50,701,51
27331199,1419674766,2,3,66,348,48862,1671,794108,1,0,0,1419984000,1420070400,2,2,1,50630,3,1,1,2,50,413,49
35850916,1410087490,2,3,231,48,2982,-1,519112,0,0,9,1412640000,1412899200,6,0,3,22238,6,0,1,6,77,2,16
16154847,1393163435,2,3,66,318,8031,4416,930758,0,0,9,1400457600,1400803200,2,0,1,18652,6,0,3,6,169,28,62
18611274,1408133736,11,3,205,354,10837,150,15619,1,0,9,1408147200,1408233600,2,3,1,8287,1,0,1,2,198,397,50
16494894,1412250969,2,3,66,348,47997,209,595870,0,0,2,1412899200,1413504000,4,0,1,27485,3,0,1,2,50,191,93
3187403,1411811226,2,3,66,462,49272,982,1065391,0,1,1,1413504000,1413763200,2,0,1,12218,6,0,1,2,50,365,95
5072369,1379327366,2,3,39,0,55763,-1,1129629,0,0,9,1391817600,1392508800,2,2,1,12385,5,0,1,2,50,724,41
4860890,1415213535,2,3,66,294,3688,271,543481,0,0,3,1415145600,1415232000,2,0,1,1613,1,0,1,2,50,602,91
2341335,1411071783,24,2,3,50,5703,-1,1167772,0,0,9,1412035200,1412208000,1,0,1,21657,6,0,1,6,7,8,37
33225135,1407329450,26,0,215,646,51733,811,962211,0,0,9,1411689600,1411776000,2,0,1,8791,1,0,1,4,8,110,40
20837458,1410752573,2,3,149,290,33116,-1,279388,0,0,9,1411516800,1411603200,1,0,1,23048,1,0,1,3,48,152,5
37078135,1416510152,23,1,1,329,4948,801,312681,0,1,5,1423785600,1424044800,4,0,2,8745,1,0,1,6,204,1614,77
4835164,1380491362,27,2,167,47,3824,-1,484589,0,1,9,1381190400,1381536000,2,0,1,11815,1,0,5,3,5,1701,30
25351534,1411320654,2,3,66,348,18487,4972,860499,0,0,0,1415232000,1415577600,4,0,1,669,3,0,1,2,50,212,41
7952508,1398529670,13,1,206,239,28450,-1,447299,0,0,5,1398816000,1399766400,3,0,1,21478,6,0,1,6,200,996,78
15952947,1411036930,25,2,23,48,4924,-1,385698,0,0,5,1412035200,1412380800,2,0,1,8745,1,0,1,6,204,1614,16
24240491,1364752574,17,1,231,48,2982,-1,530688,0,0,9,1365033600,1365206400,1,0,1,8453,6,0,2,3,171,61,11
30361115,1411585412,2,3,66,363,37761,100,326470,0,0,9,1412899200,1412985600,2,0,1,25701,6,0,1,2,50,688,91
30104008,1415299309,2,3,66,174,16634,6945,900533,0,1,9,1419897600,1420243200,2,0,1,8242,1,0,1,3,171,61,55
31162975,1364664186,8,4,77,977,53780,1446,19379,0,0,2,1364947200,1365292800,2,0,1,41716,4,0,1,0,63,966,46
14439196,1390389099,8,4,77,824,15015,3919,1053480,0,0,9,1390435200,1390867200,1,2,1,8819,1,0,1,3,168,1242,25
17613804,1369848313,28,1,68,229,20481,-1,1051608,0,0,5,1373068800,1374364800,2,1,1,12012,1,0,1,2,50,482,28
28139864,1395079028,17,1,133,20,3392,-1,598278,0,0,5,1403827200,1404172800,2,1,1,8821,1,0,1,6,17,30,64
11108897,1399414204,22,2,0,203,15870,-1,735124,0,0,1,1407888000,1408147200,2,0,1,8819,1,0,3,3,168,1242,64
9981743,1414755123,2,3,66,196,2428,7049,1197090,0,1,2,1418342400,1419033600,3,0,1,468,1,0,1,3,48,153,2
15259737,1384877700,2,3,181,238,14762,-1,959627,1,0,9,1389830400,1390435200,4,0,1,8267,1,0,1,2,50,675,70
1897573,1405675289,2,3,66,462,52482,2703,1141373,1,1,2,1419033600,1419465600,2,2,1,5405,6,0,3,4,8,126,52
29495144,1402879663,2,3,66,174,9351,5366,509978,0,0,9,1404000000,1404432000,2,2,1,8253,1,0,1,6,70,19,51
20993668,1417952671,2,3,66,174,24103,5447,777006,0,0,9,1420761600,1421366400,1,0,1,8253,1,1,1,6,70,19,69
10984704,1402475632,2,3,66,321,47535,1288,212671,0,1,9,1404345600,1404691200,2,0,1,8250,1,0,1,2,50,628,0
37175420,1398932903,11,3,205,135,29816,6273,660740,0,1,0,1399161600,1399680000,1,0,1,46375,1,0,2,5,147,143,46
30257601,1368556512,37,1,69,761,41949,-1,69051,0,0,1,1379894400,1380412800,2,3,1,20590,6,0,1,6,180,1518,46
23334387,1395668553,2,3,66,153,49297,107,681168,0,0,0,1407196800,1407542400,2,0,1,23690,1,0,1,2,50,2117,91
2982248,1374736435,2,3,66,331,40794,1046,510330,0,0,1,1391126400,1391644800,2,0,1,11372,1,0,3,4,121,199,80
27167427,1372074285,2,3,66,356,29872,2542,335333,0,1,9,1383955200,1384473600,2,0,1,8791,1,0,4,4,8,110,65
33464538,1418114000,2,3,66,174,24103,112,490106,0,1,2,1419984000,1420156800,6,4,3,24596,6,0,1,2,50,367,73
32208656,1415457766,2,3,66,435,8346,96,388351,1,0,9,1417824000,1417910400,2,0,1,8216,1,0,1,2,50,350,64
19908476,1397777861,24,2,3,58,28884,-1,1177287,0,0,9,1402012800,1402272000,3,0,1,8242,1,0,1,3,171,61,47
28975663,1378371454,2,3,66,348,49258,1096,407911,0,0,9,1379116800,1379203200,8,1,4,8260,1,0,1,2,50,701,98
26981337,1394456678,2,3,39,0,55763,-1,997016,0,0,7,1394841600,1395014400,3,0,1,12233,6,0,2,2,50,675,98
6329344,1404150742,2,3,66,337,49590,1562,777154,1,1,9,1404345600,1404777600,2,0,1,8816,1,0,1,4,163,1935,63
7965275,1392204262,30,4,195,690,4944,-1,485333,0,0,5,1411689600,1411948800,2,0,1,12269,6,0,2,2,50,1230,41
20390903,1416685018,17,1,133,31,46891,-1,151228,0,0,1,1422230400,1422835200,2,0,1,8267,1,0,1,2,50,675,56
